Идентификатор накладной	№ вагона	№ накладной	Состояние накладной	Дата приемосд. (все док-ты)	Дата прибытия	Дата раскр. (все док-ты)	Папка	Номер заявки	Идентификатор заявки	Код ТГНЛ Грузоотправителя	ОКПО Грузоотправителя	Наименование Грузоотправителя	Код ТГНЛ Грузополучателя	ОКПО Грузополучателя	Наименование Грузополучателя	Код станции отправления	Код плательщика на ст. отпр.	Код станции назначения	ОКПО порта назначения	Код груза ЕТ СНГ	Масса груза погруженая (кг);1	Код типа собств. вагона	ОКПО организации собственника	Наим. организации собственника	Сумма сбора;1	Сумма налога;1	Количество вагонов;1	Срок доставки	Дата приемосд. (действующие до	Код плательщика на ст. назн.	Итого сумма по прибытию;1	Итого НДС по прибытию;1
272465783	54509484	00538476	Работа с документом окончена	22.04.2012 1:00:06	04.05.2012 21:45:00	05.05.2012 5:30:24	Прибытие			9999		МАНЬЧЖУРСКАЯ ТЭК С ОО	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	05.05.2012	22.04.2012 1:00:06	1002256437	24232	4361,76
272465695	54436878	00547329	Работа с документом окончена	22.04.2012 1:00:13	03.05.2012 8:20:00	03.05.2012 11:44:01	Прибытие			9999		МАНЬЧЖУРСКАЯ ТЭК С ОО	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	05.05.2012	22.04.2012 1:00:13	1000587151	24274	4369,32
271265420	54371992	АГ925871	Работа с документом окончена	22.04.2012 1:00:39	03.05.2012 8:20:00	03.05.2012 11:28:32	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	05.05.2012	22.04.2012 1:00:39	1000587151	24274	4369,32
271265698	54463146	АГ925867	Работа с документом окончена	22.04.2012 1:00:40	03.05.2012 8:20:00	03.05.2012 11:35:58	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	05.05.2012	22.04.2012 1:00:40	1000587151	24274	4369,32
271265559	54437421	АГ925869	Работа с документом окончена	22.04.2012 1:00:44	03.05.2012 8:20:00	03.05.2012 11:24:23	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	05.05.2012	22.04.2012 1:00:44	1000587151	24274	4369,32
271265997	54486212	АГ925868	Работа с документом окончена	22.04.2012 1:00:46	03.05.2012 8:20:00	03.05.2012 11:32:19	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	05.05.2012	22.04.2012 1:00:46	1000587151	24274	4369,32
272344962	52120946	ЭЙ235965	Переадресован	22.04.2012 9:01:00			Не действительны			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	940105	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	21492	3868,56	1	29.04.2012			0	0
272580204	42893040	АГ919134	Работа с документом окончена	23.04.2012 1:00:17	03.05.2012 22:48:00	04.05.2012 6:49:15	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	06.05.2012	23.04.2012 1:00:17	1002256437	24274	4369,32
272461128	52119989	ЭЙ287140	Работа с документом окончена	23.04.2012 8:55:00	06.05.2012 17:44:00	07.05.2012 10:28:54	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	944702	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	28659	5158,62	1	02.05.2012	23.04.2012 8:55:00	1002950760	0	0
272390183	54846365	ЭЙ255644	Работа с документом окончена	23.04.2012 9:44:04	23.04.2012 9:50:17	23.04.2012 12:54:08	Прибытие			33	71782437	ООО "СибУглеМетТранс"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002702379	893500		421034	0	1	71782437	ООО "СибУглеМетТранс"	44	7,92	1	26.04.2012	23.04.2012 9:44:04	1002702379	0	0
272465780	52389376	ЭЙ289317	Переадресован	23.04.2012 16:58:00			Не действительны			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	950101	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	37422	6735,96	1	05.05.2012			0	0
272461123	52116860	ЭЙ287136	Переадресован	23.04.2012 20:15:54			Не действительны			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	911605	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	36351	6543,18	1	04.05.2012			0	0
273224477	58461724	З0843311	Работа с документом окончена	24.04.2012 0:00:01	08.05.2012 4:21:00	08.05.2012 5:17:56	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	701809		885504		371051	64200	2	91331636	ООО "ЛидерТрансУрал"	54810	9865,8	1	06.05.2012	24.04.2012 0:00:01	1001524978	54810	9865,8
273224480	59710368	З0843312	Работа с документом окончена	24.04.2012 0:00:01	09.05.2012 13:31:00	09.05.2012 13:49:29	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	701809		885504		371051	64200	2	91331636	ООО "ЛидерТрансУрал"	54810	9865,8	1	06.05.2012	24.04.2012 0:00:01	1001524978	54810	9865,8
273403595	57524639	З0843310	Работа с документом окончена	24.04.2012 0:00:01	11.05.2012 4:51:00	11.05.2012 12:15:33	Прибытие			1291		темирбетон	4048	58789423	ООО,,ТрансЦентр,,	701809		885504		371051	64200	2	69216239	Закрытое акционерное общество "ТалТЭК  Транс"	54810	9865,8	1	06.05.2012	24.04.2012 0:00:01	1001524978	54810	9865,8
272667145	52136843	00629832	Работа с документом окончена	24.04.2012 1:00:10	03.05.2012 2:27:00	03.05.2012 7:09:43	Прибытие			9999		ФЭН ДА	4048	58789423	ООО,,ТрансЦентр,,	947005		880801		421034	0	1	48478142	ООО "Фирма "Трансгарант"	25439	4579,02	1	10.05.2012	24.04.2012 1:00:10	1000230921	25439	4579,02
272698065	54377338	00547353	Работа с документом окончена	24.04.2012 1:00:11	01.05.2012 22:45:00	02.05.2012 5:17:40	Прибытие			9999		МАНЬЧЖУРСКАЯ ТОРГОВО-ЭКОНОМИЧЕСКАЯ КОМПАНИЯ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	07.05.2012	24.04.2012 1:00:11	1000587151	24274	4369,32
272642561	54852231	00556048	Работа с документом окончена	24.04.2012 1:00:27	14.05.2012 23:00:00	15.05.2012 10:21:58	Прибытие			9999		ЮНЬ ЧОУ	4048	58789423	ООО,,ТрансЦентр,,	947005		895807		421104	0	1	93294342	ООО "ТрансЛес"	25812	4646,16	1	08.05.2012	24.04.2012 1:00:27	1002256437	25812	4646,16
272697978	54492988	00547355	Работа с документом окончена	24.04.2012 1:00:38	01.05.2012 22:45:00	02.05.2012 5:22:33	Прибытие			9999		МАНЬЧЖУРСКАЯ ТОРГОВО-ЭКОНОМИЧЕСКАЯ КОМПАНИЯ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	07.05.2012	24.04.2012 1:00:38	1000587151	24274	4369,32
272667733	52594769	00629831	Работа с документом окончена	24.04.2012 1:00:57	03.05.2012 2:27:00	03.05.2012 7:14:41	Прибытие			9999		ФЭН ДА	4048	58789423	ООО,,ТрансЦентр,,	947005		880801		421034	0	1	48478142	ООО "Фирма "Трансгарант"	25439	4579,02	1	10.05.2012	24.04.2012 1:00:57	1000230921	25439	4579,02
272642293	54860820	00556047	Работа с документом окончена	24.04.2012 1:07:32	19.05.2012 14:20:00	19.05.2012 19:19:53	Прибытие			9999		ЮНЬ ЧОУ	4048	58789423	ООО,,ТрансЦентр,,	947005		895807		421104	0	1	93294342	ООО "ТрансЛес"	25812	4646,16	1	08.05.2012	24.04.2012 1:07:32	1002256437	25812	4646,16
272364877	52124666	ЭЙ244086	Работа с документом окончена	24.04.2012 11:32:59	03.05.2012 22:48:00	04.05.2012 8:44:42	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	911501	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	20748	3734,64	1	05.05.2012	24.04.2012 11:32:59	1002950760	0	0
272586940	52395464	ЭЙ336622	Работа с документом окончена	24.04.2012 13:00:00	06.05.2012 17:44:00	07.05.2012 10:16:47	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	942001	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	26587	4785,66	1	02.05.2012	24.04.2012 13:00:00	1002950760	0	0
272493879	52148913	ЭЙ298914	Работа с документом окончена	24.04.2012 20:17:42	24.04.2012 20:21:52	25.04.2012 13:15:12	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	38	6,84	1	27.04.2012	24.04.2012 20:17:42	1002950760	0	0
272734806	54371323	00547304	Работа с документом окончена	25.04.2012 1:00:08	30.04.2012 8:31:00	30.04.2012 12:29:03	Прибытие			9999		ЮЭЙ	2031	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	08.05.2012	25.04.2012 1:00:08	1000587151	24274	4369,32
272815386	54431101	00538718	Работа с документом окончена	25.04.2012 1:00:25	04.05.2012 11:32:52	04.05.2012 11:34:31	Прибытие			9999		синь мань	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	08.05.2012	25.04.2012 1:00:25	1000587151	24232	4361,76
272796553	54857586	00547317	Работа с документом окончена	25.04.2012 1:00:39	07.05.2012 7:50:00	07.05.2012 14:17:49	Прибытие			9999		МАНЬЧЖУРСКАЯ ТОРГОВАЯ ЭКОНОИМЧЕСКАЯ КОМПАНИЯ	2031	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	08.05.2012	25.04.2012 1:00:39	1000587151	24274	4369,32
272755657	54437272	00538744	Работа с документом окончена	25.04.2012 1:00:55	04.05.2012 11:35:57	04.05.2012 11:36:45	Прибытие			9999		МАНЬЧЖУРСКАЯ ТЭК С ОО	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	24232	4361,76	1	08.05.2012	25.04.2012 1:00:55	1000587151	24232	4361,76
272389803	54830534	ЭЙ255544	Работа с документом окончена	25.04.2012 20:29:29	25.04.2012 20:31:36	26.04.2012 7:54:20	Прибытие			33	71782437	ООО "СибУглеМетТранс"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002702379	893500		421034	0	1	71782437	ООО "СибУглеМетТранс"	34	6,12	1	27.04.2012	25.04.2012 20:29:29	1002702379	0	0
273537299	58460031	З0843314	Работа с документом окончена	26.04.2012 0:00:01	09.05.2012 13:31:00	09.05.2012 13:47:46	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	701809		885504		371051	64200	2	91331636	ООО "ЛидерТрансУрал"	54810	9865,8	1	08.05.2012	26.04.2012 0:00:01	1001524978	54810	9865,8
272816503	54475421	00547351	Работа с документом окончена	26.04.2012 0:00:24	04.05.2012 7:12:16	04.05.2012 7:13:38	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 0:00:24	1000587151	24274	4369,32
272816427	54473111	00547352	Работа с документом окончена	26.04.2012 0:00:29	04.05.2012 7:15:43	04.05.2012 7:18:18	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	09.05.2012	26.04.2012 0:00:29	1000587151	24274	4369,32
272816278	54468970	00547349	Работа с документом окончена	26.04.2012 0:00:39	04.05.2012 7:05:47	04.05.2012 7:06:37	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	09.05.2012	26.04.2012 0:00:39	1000587151	24274	4369,32
272816366	54496963	00547371	Работа с документом окончена	26.04.2012 0:00:52	04.05.2012 7:25:03	04.05.2012 7:25:56	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 0:00:52	1000587151	24274	4369,32
272816199	54460241	00547350	Работа с документом окончена	26.04.2012 0:00:54	04.05.2012 7:09:26	04.05.2012 7:10:24	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 0:00:54	1000587151	24274	4369,32
272816555	54441704	00547369	Работа с документом окончена	26.04.2012 0:00:57	04.05.2012 7:20:32	04.05.2012 7:23:18	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 0:00:57	1000587151	24274	4369,32
272644505	54456769	АГ927807	Работа с документом окончена	26.04.2012 1:00:00	01.05.2012 22:45:00	02.05.2012 5:26:36	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 1:00:00	1000587151	24274	4369,32
272875346	42761304	АГ928279	Работа с документом окончена	26.04.2012 1:00:00	09.05.2012 21:01:00	10.05.2012 7:56:20	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	11.05.2012	26.04.2012 1:00:00	1000587151	24232	4361,76
272837386	54470620	00259206	Работа с документом окончена	26.04.2012 1:00:05	02.05.2012 8:12:00	02.05.2012 12:02:35	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 1:00:05	1000587151	24274	4369,32
272837087	54489521	00259205	Работа с документом окончена	26.04.2012 1:00:09	02.05.2012 8:12:00	02.05.2012 12:18:37	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 1:00:09	1000587151	24274	4369,32
272837579	54861323	00259204	Работа с документом окончена	26.04.2012 1:00:12	02.05.2012 8:12:00	02.05.2012 12:22:05	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 1:00:12	1000587151	24274	4369,32
272837253	54862222	00259207	Работа с документом окончена	26.04.2012 1:00:22	02.05.2012 8:12:00	02.05.2012 11:59:20	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 1:00:22	1000587151	24274	4369,32
272837728	54371851	00259208	Работа с документом окончена	26.04.2012 1:00:23	02.05.2012 8:12:00	02.05.2012 12:25:03	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 1:00:23	1000587151	24274	4369,32
272837880	54452560	00547364	Работа с документом окончена	26.04.2012 1:00:25	03.05.2012 5:26:14	03.05.2012 5:27:28	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 1:00:25	1000587151	24274	4369,32
272838051	54459979	00547370	Работа с документом окончена	26.04.2012 1:00:38	03.05.2012 5:30:25	03.05.2012 5:31:21	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	09.05.2012	26.04.2012 1:00:38	1000587151	24274	4369,32
272390089	54833587	ЭЙ255599	Работа с документом окончена	26.04.2012 12:19:18	26.04.2012 12:22:26	26.04.2012 12:55:25	Прибытие			33	71782437	ООО "СибУглеМетТранс"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002702379	893500		421034	0	1	71782437	ООО "СибУглеМетТранс"	44	7,92	1	29.04.2012	26.04.2012 12:19:18	1002702379	0	0
273201953	54861703	652332	Работа с документом окончена	27.04.2012 0:00:01	10.05.2012 20:30:00	11.05.2012 11:05:49	Прибытие			9150		ооо орбита лтд	4048	58789423	ООО,,ТрансЦентр,,	547001		893500		421034	0	1	93294342	ООО "ТрансЛес"	47104	8478,72	1	26.05.2012	27.04.2012 0:00:01	1002256437	47104	8478,72
273041952	54483433	00538138	Работа с документом окончена	27.04.2012 1:00:21	11.05.2012 21:01:00	12.05.2012 4:48:27	Прибытие			9999		ЧАН СЭН	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	10.05.2012	27.04.2012 1:00:21	1000587151	24232	4361,76
272733042	52385507	ЭЙ393671	Работа с документом окончена	27.04.2012 6:41:52	11.05.2012 21:01:00	12.05.2012 4:51:12	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	980003	1002950760	893500		421034	0	2	82404922	ОАО "Первая грузовая компания"	60906	10963,08	1	13.05.2012	27.04.2012 6:41:52	1002950760	0	0
272875151	44624781	АГ928277	Работа с документом окончена	28.04.2012 1:00:00	09.05.2012 21:01:00	10.05.2012 7:53:25	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	24232	4361,76	1	11.05.2012	28.04.2012 1:00:00	1000587151	24232	4361,76
272875487	43021278	АГ928278	Работа с документом окончена	28.04.2012 1:00:00	09.05.2012 21:01:00	10.05.2012 7:57:44	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	24232	4361,76	1	11.05.2012	28.04.2012 1:00:00	1000587151	24232	4361,76
273108911	52692423	00538722	Работа с документом окончена	28.04.2012 1:00:00	04.05.2012 11:26:51	04.05.2012 11:29:53	Прибытие			9999		синь мань	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	20915	3764,7	1	11.05.2012	28.04.2012 1:00:00	1002950760	20915	3764,7
273171025	54848874	00538743	Работа с документом окончена	28.04.2012 1:00:56	09.05.2012 21:01:00	10.05.2012 8:00:03	Прибытие			9999		ЦЗИНЬ СЯН ЮАНЬ	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	11.05.2012	28.04.2012 1:00:56	1000587151	24232	4361,76
272711135	52128162	ЭЙ386561	Работа с документом окончена	28.04.2012 4:44:10	01.05.2012 18:20:00	02.05.2012 4:22:43	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	890907	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	3833	689,94	1	02.05.2012	28.04.2012 4:44:10	1002950760	0	0
273061250	52120284	ЭЙ523655	Работа с документом окончена	28.04.2012 8:27:38	16.05.2012 13:35:00	17.05.2012 13:16:29	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	911501	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	35877	6457,86	1	09.05.2012	28.04.2012 8:27:38	1002950760	0	0
272929351	52115540	ЭЙ470847	Работа с документом окончена	28.04.2012 12:12:13	14.05.2012 8:05:00	14.05.2012 11:33:39	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	982102	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	47130	8483,4	1	13.05.2012	28.04.2012 12:12:13	1002950760	0	0
273224086	52044096	00629839	Работа с документом окончена	29.04.2012 1:00:00	06.05.2012 19:18:00	07.05.2012 5:04:47	Прибытие			9999		МАНЬЧЖУРСКАЯ ТОРГОВО-ЭКОНОМИЧЕСКАЯ КОМПАНИЯ	4048	58789423	ООО,,ТрансЦентр,,	947005		880801		421034	0	1	89645209	ООО "Трубная транспортная компания"	25439	4579,02	1	15.05.2012	29.04.2012 1:00:00	1000587151	25439	4579,02
273187788	54461256	00547303	Работа с документом окончена	29.04.2012 1:00:38	09.05.2012 22:50:00	10.05.2012 7:26:12	Прибытие			9999		синь юэй	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	12.05.2012	29.04.2012 1:00:38	1000587151	24274	4369,32
273224264	52137031	00629840	Работа с документом окончена	29.04.2012 1:00:55	06.05.2012 19:18:00	07.05.2012 4:58:41	Прибытие			9999		МАНЬЧЖУРСКАЯ ТОРГОВО-ЭКОНОМИЧЕСКАЯ КОМПАНИЯ	4048	58789423	ООО,,ТрансЦентр,,	947005		880801		421034	0	1	48478142	ООО "Фирма "Трансгарант"	25439	4579,02	1	15.05.2012	29.04.2012 1:00:55	1000230921	25439	4579,02
273055041	52393816	ЭЙ521231	Работа с документом окончена	29.04.2012 4:24:29	01.05.2012 18:20:00	02.05.2012 4:25:12	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	890907	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	4212	758,16	1	03.05.2012	29.04.2012 4:24:29	1002950760	0	0
272493685	52125028	ЭЙ298839	Работа с документом окончена	29.04.2012 11:46:00	04.05.2012 21:45:00	05.05.2012 5:43:46	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	921202	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	6999	1259,82	1	04.05.2012	29.04.2012 11:46:00	1002950760	0	0
273335671	54855135	00538137	Работа с документом окончена	30.04.2012 1:00:55	08.05.2012 14:01:00	09.05.2012 9:48:54	Прибытие			9999		ЧАО ЯНЬ	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	13.05.2012	30.04.2012 1:00:55	1000587151	24232	4361,76
273347399	54438619	00538135	Работа с документом окончена	30.04.2012 3:12:21	08.05.2012 14:01:00	09.05.2012 10:15:53	Прибытие			9999		ЧАН СЭН	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	14.05.2012	30.04.2012 3:12:21	1000587151	24232	4361,76
273264662	43047612	АГ928898	Работа с документом окончена	01.05.2012 1:00:00	10.05.2012 12:13:00	10.05.2012 14:54:40	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	14.05.2012	01.05.2012 1:00:00	1000587151	24274	4369,32
273354608	54492046	00547388	Работа с документом окончена	01.05.2012 1:00:00	10.05.2012 12:13:00	10.05.2012 14:57:31	Прибытие			9999		МАНЬЧЖУРСКАЯ ТОРГОВО-ЭКОНОМИЧЕСКАЯ КОМПАНИЯ С ОО	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	14.05.2012	01.05.2012 1:00:00	1000587151	24274	4369,32
273399575	54850599	00538747	Работа с документом окончена	01.05.2012 1:00:12	09.05.2012 21:01:00	10.05.2012 8:02:07	Прибытие			9999		МАНЬЧЖУРСКАЯ ТОРГОВО ЭКОНОМИЧЕСКАЯ КОМПАНИЯ	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	14.05.2012	01.05.2012 1:00:12	1000587151	24232	4361,76
273330856	52115672	ЭЙ631197	Переадресован	01.05.2012 11:32:00			Не действительны			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	923104	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	13374	2407,32	1	07.05.2012			0	0
273435757	54495809	00547376	Работа с документом окончена	02.05.2012 1:00:00	15.05.2012 13:02:00	15.05.2012 15:37:13	Прибытие			9999		ТЭК С ОО	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	15.05.2012	02.05.2012 1:00:00	1000587151	24274	4369,32
273354105	54432513	АГ929067	Работа с документом окончена	02.05.2012 1:00:00	08.05.2012 22:28:00	09.05.2012 5:38:05	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	15.05.2012	02.05.2012 1:00:00	1002256437	24274	4369,32
273437651	54448923	00547375	Работа с документом окончена	02.05.2012 1:00:54	17.05.2012 7:49:00	17.05.2012 11:58:34	Прибытие			9999		МТК С ОО МАНЬ ЖУНЬ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	15.05.2012	02.05.2012 1:00:54	1000587151	24274	4369,32
273399063	52116126	ЭЙ659720	Работа с документом окончена	02.05.2012 12:50:00	12.05.2012 8:55:00	12.05.2012 14:04:31	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	935703	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	20025	3604,5	1	09.05.2012	02.05.2012 12:50:00	1002950760	0	0
273133143	52117157	ЭЙ547478	Работа с документом окончена	02.05.2012 15:16:13	10.05.2012 12:13:00	11.05.2012 6:04:12	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	890907	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	6705	1206,9	1	07.05.2012	02.05.2012 15:16:13	1002950760	0	0
273497725	52128147	ЭЙ694127	Испорчен	02.05.2012 20:29:40			Не действительны			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	927209	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	27517	4953,06	1	12.05.2012			0	0
