Идентификатор накладной	№ вагона	№ накладной	Состояние накладной	Дата приемосд. (все док-ты)	Дата прибытия	Дата раскр. (все док-ты)	Папка	Номер заявки	Идентификатор заявки	Код ТГНЛ Грузоотправителя	ОКПО Грузоотправителя	Наименование Грузоотправителя	Код ТГНЛ Грузополучателя	ОКПО Грузополучателя	Наименование Грузополучателя	Код станции отправления	Код плательщика на ст. отпр.	Код станции назначения	ОКПО порта назначения	Код груза ЕТ СНГ	Масса груза погруженая (кг);1	Код типа собств. вагона	ОКПО организации собственника	Наим. организации собственника	Сумма сбора;1	Сумма налога;1	Количество вагонов;1	Срок доставки	Дата приемосд. (действующие до	Код плательщика на ст. назн.	Итого сумма по прибытию;1	Итого НДС по прибытию;1
273367895	54853312	АП547407	Сторнирован по назначению	01.05.2012 10:27:19	08.05.2012 19:20:00	09.05.2012 11:14:36	Не действительны	0020901223	271385294	4048	58789423	ООО,,ТрансЦентр,,	9999		Маньчжурская компания с ограниченной ответственностью "Хао Мин"	895101	1000587151	947005		081188	60000	1	93294342	ООО "ТрансЛес"	31620	0	1	14.05.2012		1000587151	0	0
270769725	54483672	АП547340	Сторнирован по назначению	06.04.2012 9:39:42	29.04.2012 17:20:00		Не действительны	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	57300	1	82404922	ОАО "Первая грузовая компания"	35134	0	1	19.04.2012			0	0
273070097	54427000	АМ629843	Сторнирован по отправлению	28.04.2012 6:30:41			Не действительны	0020908758	271505229	4048	58789423	ООО,,ТрансЦентр,,	1000		"BASHIR NAVID CO LTD"	880801	1000587151	736304		091118	52900	1	74296720	ОАО Холдинговая компания "Новотранс"	32228	0	1	22.05.2012			0	0
272859610	54436126	АП538878	Сторнирован по назначению	26.04.2012 11:04:11	02.05.2012 4:30:00	02.05.2012 12:21:04	Не действительны	0020743078	272762686	2031	58789423	ООО,,ТрансЦентр,,	9999		Маньчжурская торгово-экономическая компания с ограниченной ответственностью "Тянь Жень"	893500	1000587151	947005		081135	55140	1	93294342	ООО "ТрансЛес"	31093	0	1	09.05.2012		1000587151	0	0
270285752	42634717	АП547328	Работа с документом окончена	02.04.2012 7:36:39	10.04.2012 16:50:00	11.04.2012 9:12:05	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	63000	1	93294342	ООО "ТрансЛес"	36909	0	1	15.04.2012	02.04.2012 7:36:39	1000587151	0	0
270286514	54436878	АП547329	Работа с документом окончена	02.04.2012 7:46:02	10.04.2012 16:50:00	11.04.2012 8:43:34	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	56900	1	93294342	ООО "ТрансЛес"	35134	0	1	15.04.2012	02.04.2012 7:46:02	1000587151	0	0
270303486	59908582	ЭИ417375	Работа с документом окончена	02.04.2012 10:20:06	16.04.2012 21:54:00	17.04.2012 12:00:36	Прибытие	0020772375	268790876	4048	58789423	ООО,,ТрансЦентр,,	8289	75652619	ООО "Русский лес"	895101	1000587151	313304		081135	69000	1	74296720	ОАО Холдинговая компания "Новотранс"	47384	8529,12	1	16.04.2012	02.04.2012 10:20:06	1000587151	0	0
270333316	54439187	АП538472	Работа с документом окончена	02.04.2012 13:54:14	09.04.2012 5:35:00	10.04.2012 7:23:49	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь И"	893500	1000587151	947005		091118	57850	1	93294342	ООО "ТрансЛес"	35134	0	1	15.04.2012	02.04.2012 13:54:14	1000587151	0	0
270358001	54424049	АП538480	Работа с документом окончена	02.04.2012 16:28:04	10.04.2012 14:25:00	11.04.2012 13:50:49	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь И"	893500	1000587151	947005		091118	56030	1	93294342	ООО "ТрансЛес"	35134	0	1	15.04.2012	02.04.2012 16:28:04	1000587151	0	0
270359321	54474556	АП538478	Работа с документом окончена	02.04.2012 16:37:55	09.04.2012 5:35:00	10.04.2012 7:24:40	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь И"	893500	1000587151	947005		091118	62800	1	93294342	ООО "ТрансЛес"	36909	0	1	15.04.2012	02.04.2012 16:37:55	1000587151	0	0
270360589	54372677	АП538481	Работа с документом окончена	02.04.2012 16:45:52	09.04.2012 5:35:00	10.04.2012 7:22:59	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь И"	893500	1000587151	947005		091118	58200	1	93294342	ООО "ТрансЛес"	35134	0	1	15.04.2012	02.04.2012 16:45:52	1000587151	0	0
270403388	54493622	АП538463	Работа с документом окончена	03.04.2012 6:56:05	10.04.2012 11:50:00	11.04.2012 11:30:37	Прибытие	0020743078	268218526	2031	58789423	ООО,,ТрансЦентр,,	9999		ЦЗИНЬ СЯН ЮАНЬ	893500	1000587151	947005		081135	59140	1	82404922	ОАО "Первая грузовая компания"	31620	0	1	16.04.2012	03.04.2012 6:56:05	1000587151	0	0
269919062	43021278	АГ917777	Работа с документом окончена	04.04.2012 1:00:00	11.04.2012 21:37:00	12.04.2012 6:37:50	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	24232	4361,76	1	17.04.2012	04.04.2012 1:00:00	1000587151	24232	4361,76
269919469	42761304	АГ917778	Работа с документом окончена	04.04.2012 1:00:00	11.04.2012 21:37:00	12.04.2012 6:39:18	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	17.04.2012	04.04.2012 1:00:00	1000587151	24232	4361,76
270523674	54471008	АП547332	Работа с документом окончена	04.04.2012 7:31:42	10.04.2012 16:50:00	11.04.2012 13:19:46	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		Маньчжурская торгово-экономическая компания с ограниченной ответственностью "синь юэй"	895101	1000587151	947005		091118	56800	1	82404922	ОАО "Первая грузовая компания"	35134	0	1	17.04.2012	04.04.2012 7:31:42	1000587151	0	0
270524972	43228519	АП547338	Работа с документом окончена	04.04.2012 7:46:11	10.04.2012 16:50:00	11.04.2012 9:10:08	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	57100	1	82404922	ОАО "Первая грузовая компания"	35134	0	1	17.04.2012	04.04.2012 7:46:11	1000587151	0	0
270526555	54441027	АП547337	Работа с документом окончена	04.04.2012 7:54:48	10.04.2012 16:50:00	11.04.2012 9:07:08	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	58900	1	93294342	ООО "ТрансЛес"	35134	0	1	17.04.2012	04.04.2012 7:54:48	1000587151	0	0
270527842	54467584	АП547336	Работа с документом окончена	04.04.2012 8:13:00	10.04.2012 16:50:00	11.04.2012 13:21:18	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	55700	1	82404922	ОАО "Первая грузовая компания"	35134	0	1	17.04.2012	04.04.2012 8:13:00	1000587151	0	0
270528652	54371794	АП547335	Работа с документом окончена	04.04.2012 8:22:14	10.04.2012 16:50:00	11.04.2012 9:08:39	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	56500	1	93294342	ООО "ТрансЛес"	35134	0	1	17.04.2012	04.04.2012 8:22:14	1000587151	0	0
270529933	54464672	АП547333	Работа с документом окончена	04.04.2012 8:47:07	12.04.2012 18:40:00	13.04.2012 3:18:41	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		Маньчжурская торгово-экономическая компания с ограниченной ответственностью "синь юэй"	895101	1000587151	947005		091118	58600	1	93294342	ООО "ТрансЛес"	35134	0	1	17.04.2012	04.04.2012 8:47:07	1000587151	0	0
270532589	54472212	АП547334	Работа с документом окончена	04.04.2012 9:01:23	10.04.2012 16:50:00	11.04.2012 13:15:58	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		Маньчжурская торгово-экономическая компания с ограниченной ответственностью "синь юэй"	895101	1000587151	947005		091118	58900	1	82404922	ОАО "Первая грузовая компания"	35134	0	1	17.04.2012	04.04.2012 9:01:23	1000587151	0	0
270560907	54860259	АП538461	Работа с документом окончена	04.04.2012 12:23:19	13.04.2012 18:35:00	14.04.2012 8:34:47	Прибытие	0020743078	268218526	2031	58789423	ООО,,ТрансЦентр,,	9999		ЦЗИНЬ СЯН ЮАНЬ	893500	1000587151	947005		081135	59140	1	82404922	ОАО "Первая грузовая компания"	31620	0	1	17.04.2012	04.04.2012 12:23:19	1000587151	0	0
270561784	54370119	АП538494	Работа с документом окончена	04.04.2012 12:38:00	13.04.2012 18:35:00	14.04.2012 8:37:15	Прибытие	0020743078	268218526	2031	58789423	ООО,,ТрансЦентр,,	9999		ЦЗИНЬ СЯН ЮАНЬ	893500	1000587151	947005		081135	62140	1	93294342	ООО "ТрансЛес"	32691	0	1	17.04.2012	04.04.2012 12:38:00	1000587151	0	0
270544893	58483165	АП555958	Работа с документом окончена	04.04.2012 17:50:00	13.04.2012 12:24:18	13.04.2012 5:08:01	Прибытие	0020838232	270032187	4048	58789423	ООО,,ТрансЦентр,,	5834	39406735	ТОО "Возрождение XXI век"	895807	1000587151	673806		091118	63400	1	74296720	ОАО Холдинговая компания "Новотранс"	59068	0	1	19.04.2012	04.04.2012 17:50:00		0	0
270607524	54504865	АП538501	Работа с документом окончена	04.04.2012 18:58:07	10.04.2012 16:50:00	11.04.2012 13:11:11	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь И"	893500	1000587151	947005		091118	56070	1	93294342	ООО "ТрансЛес"	35134	0	1	17.04.2012	04.04.2012 18:58:07	1000587151	0	0
270607900	54486212	АП538475	Работа с документом окончена	04.04.2012 19:04:09	10.04.2012 16:50:00	11.04.2012 11:24:35	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	62900	1	93294342	ООО "ТрансЛес"	36909	0	1	17.04.2012	04.04.2012 19:04:09	1000587151	0	0
270608357	54371992	АП538477	Работа с документом окончена	04.04.2012 19:12:05	10.04.2012 16:50:00	11.04.2012 11:55:46	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	62700	1	82404922	ОАО "Первая грузовая компания"	36909	0	1	17.04.2012	04.04.2012 19:12:05	1000587151	0	0
270608529	54509484	АП538476	Работа с документом окончена	04.04.2012 19:16:43	10.04.2012 16:50:00	11.04.2012 12:00:14	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	62890	1	93294342	ООО "ТрансЛес"	36909	0	1	17.04.2012	04.04.2012 19:16:43	1000587151	0	0
270608788	54437421	АП538479	Работа с документом окончена	04.04.2012 19:22:06	10.04.2012 16:50:00	11.04.2012 9:00:03	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	62850	1	82404922	ОАО "Первая грузовая компания"	36909	0	1	17.04.2012	04.04.2012 19:22:06	1000587151	0	0
270608944	54463146	АП538374	Работа с документом окончена	04.04.2012 19:27:40	10.04.2012 16:50:00	11.04.2012 12:05:13	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	62740	1	82404922	ОАО "Первая грузовая компания"	36909	0	1	17.04.2012	04.04.2012 19:27:40	1000587151	0	0
270689716	42415059	АП538495	Работа с документом окончена	05.04.2012 14:14:58	19.04.2012 0:01:00	19.04.2012 14:01:14	Прибытие	0020743078	268218526	2031	58789423	ООО,,ТрансЦентр,,	9999		ЦЗИНЬ СЯН ЮАНЬ	893500	1000587151	947005		081135	62140	1	93294342	ООО "ТрансЛес"	32691	0	1	18.04.2012	05.04.2012 14:14:58	1000587151	0	0
270691598	54465414	АП538500	Работа с документом окончена	05.04.2012 14:28:33	13.04.2012 18:35:00	14.04.2012 8:30:41	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	57130	1	93294342	ООО "ТрансЛес"	35134	0	1	18.04.2012	05.04.2012 14:28:33	1000587151	0	0
270692822	54444039	АП538498	Работа с документом окончена	05.04.2012 14:34:57	13.04.2012 18:35:00	14.04.2012 8:26:09	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	62900	1	93294342	ООО "ТрансЛес"	36909	0	1	18.04.2012	05.04.2012 14:34:57	1000587151	0	0
270693969	54453048	АП538497	Работа с документом окончена	05.04.2012 14:43:07	13.04.2012 18:35:00	14.04.2012 8:25:33	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	62600	1	93294342	ООО "ТрансЛес"	36909	0	1	18.04.2012	05.04.2012 14:43:07	1000587151	0	0
270695658	54485156	АП538499	Работа с документом окончена	05.04.2012 14:54:01	13.04.2012 18:35:00	14.04.2012 8:26:44	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	62950	1	82404922	ОАО "Первая грузовая компания"	36909	0	1	18.04.2012	05.04.2012 14:54:01	1000587151	0	0
270694242	52017472	АМ629829	Работа с документом окончена	05.04.2012 14:56:47	17.04.2012 8:01:00	21.04.2012 3:02:29	Прибытие	0020747440	268305659	4048	58789423	ООО,,ТрансЦентр,,	1000		Маньчжурская торгово-экономическая компания с ограниченной отвтственностью "Лан Син"	880801	1000587151	947005		091118	62050	1	89645209	ООО "Трубная транспортная компания"	78157	0	1	21.04.2012	05.04.2012 14:56:47	1000587151	0	0
270697926	52648078	АМ629830	Работа с документом окончена	05.04.2012 15:19:16	17.04.2012 8:01:00	21.04.2012 3:03:48	Прибытие	0020747440	268305659	4048	58789423	ООО,,ТрансЦентр,,	1000		Маньчжурская торгово-экономическая компания с ограниченной отвтственностью "Лан Син"	880801	1000587151	947005		091118	62350	1	48478142	ООО "Фирма "Трансгарант"	78157	0	1	21.04.2012	05.04.2012 15:19:16	1000587151	0	0
270054825	54496963	АГ918091	Работа с документом окончена	06.04.2012 1:00:00	15.04.2012 8:04:00	15.04.2012 10:48:39	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	19.04.2012	06.04.2012 1:00:00	1000587151	24274	4369,32
269919624	44624781	АГ917779	Работа с документом окончена	06.04.2012 1:00:00	12.04.2012 20:45:00	13.04.2012 6:01:31	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	24232	4361,76	1	19.04.2012	06.04.2012 1:00:00	1000587151	24232	4361,76
270739073	54465471	АП538344	Работа с документом окончена	06.04.2012 2:25:40	15.04.2012 13:50:00	16.04.2012 1:27:13	Прибытие	0020743078	268218526	2031	58789423	ООО,,ТрансЦентр,,	9999		ЧАН СЭН	893500	1000587151	947005		081135	55500	1	93294342	ООО "ТрансЛес"	31620	0	1	19.04.2012	06.04.2012 2:25:40	1000587151	0	0
270739245	54456751	АП538343	Работа с документом окончена	06.04.2012 2:30:23	15.04.2012 13:50:00	16.04.2012 1:00:58	Прибытие	0020743078	268218526	2031	58789423	ООО,,ТрансЦентр,,	9999		ЧАН СЭН	893500	1000587151	947005		081135	60500	1	93294342	ООО "ТрансЛес"	32163	0	1	19.04.2012	06.04.2012 2:30:23	1000587151	0	0
270760167	54371323	АП547304	Работа с документом окончена	06.04.2012 8:28:00	23.04.2012 0:30:00	23.04.2012 6:35:56	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	61000	1	93294342	ООО "ТрансЛес"	35737	0	1	19.04.2012	06.04.2012 8:28:00	1000587151	0	0
273263285	54483672	АП547340	Работа с документом окончена	06.04.2012 9:39:42	29.04.2012 17:20:00	30.04.2012 2:35:07	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	67718	1	82404922	ОАО "Первая грузовая компания"	39838	0	1	19.04.2012	06.04.2012 9:39:42	1000587151	4704	0
270771372	54490180	АП547339	Работа с документом окончена	06.04.2012 9:49:46	14.04.2012 14:20:00	15.04.2012 14:05:35	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	56500	1	82404922	ОАО "Первая грузовая компания"	35134	0	1	19.04.2012	06.04.2012 9:49:46	1000587151	0	0
270772405	54461256	АП547303	Работа с документом окончена	06.04.2012 9:57:51	14.04.2012 14:20:00	15.04.2012 8:27:25	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	56700	1	93294342	ООО "ТрансЛес"	35134	0	1	19.04.2012	06.04.2012 9:57:51	1000587151	0	0
270779191	52521150	АП547341	Работа с документом окончена	06.04.2012 11:00:27	16.04.2012 22:01:00	19.04.2012 18:45:55	Прибытие	0020747402	270521065	4048	58789423	ООО,,ТрансЦентр,,	9999		ООО "Маньчжурская ТЭК Синь Юэй"	895101	1000587151	947005		091118	62100	1	95517355	Закрытое акционерное общество "СПК"	63724	0	1	19.04.2012	06.04.2012 11:00:27	1000587151	0	0
270760449	54370754	АП547319	Работа с документом окончена	06.04.2012 11:28:47	17.04.2012 23:25:00	18.04.2012 10:19:53	Прибытие	0020742979	268217428	4048	58789423	ООО,,ТрансЦентр,,	9999		ОО/ХАО МИН/	895101	1000587151	947005		081135	60000	1	93294342	ООО "ТрансЛес"	31620	0	1	19.04.2012	06.04.2012 11:28:47	1000587151	0	0
270757993	43221449	АП547318	Работа с документом окончена	06.04.2012 11:32:22	17.04.2012 23:25:00	18.04.2012 10:21:07	Прибытие	0020742979	268217428	4048	58789423	ООО,,ТрансЦентр,,	9999		ОО/ХАО МИН/	895101	1000587151	947005		081135	60000	1	82404922	ОАО "Первая грузовая компания"	31620	0	1	19.04.2012	06.04.2012 11:32:22	1000587151	0	0
270773255	54860903	АП547322	Работа с документом окончена	06.04.2012 11:37:07	17.04.2012 23:25:00	18.04.2012 11:02:23	Прибытие	0020742979	268217428	4048	58789423	ООО,,ТрансЦентр,,	9999		ОО/ХАО МИН/	895101	1000587151	947005		081135	60000	1	93294342	ООО "ТрансЛес"	31620	0	1	19.04.2012	06.04.2012 11:37:07	1000587151	0	0
270769813	54452164	АП547320	Работа с документом окончена	06.04.2012 11:44:16	17.04.2012 23:25:00	18.04.2012 11:03:39	Прибытие	0020742979	268217428	4048	58789423	ООО,,ТрансЦентр,,	9999		ОО/ХАО МИН/	895101	1000587151	947005		081135	60000	1	93294342	ООО "ТрансЛес"	31620	0	1	19.04.2012	06.04.2012 11:44:16	1000587151	0	0
270771050	54470158	АП547321	Работа с документом окончена	06.04.2012 11:47:01	17.04.2012 23:25:00	18.04.2012 11:04:55	Прибытие	0020742979	268217428	4048	58789423	ООО,,ТрансЦентр,,	9999		ОО/ХАО МИН/	895101	1000587151	947005		081135	60000	1	93294342	ООО "ТрансЛес"	31620	0	1	19.04.2012	06.04.2012 11:47:01	1000587151	0	0
270798931	42447904	АП547323	Работа с документом окончена	06.04.2012 13:03:27	15.04.2012 21:15:00	16.04.2012 5:00:47	Прибытие	0020742979	268217428	4048	58789423	ООО,,ТрансЦентр,,	9999		ОО/ЦЗИНЬ СЯН ЮАНЬ/	895101	1000587151	947005		081135	59140	1	93294342	ООО "ТрансЛес"	31620	0	1	19.04.2012	06.04.2012 13:03:27	1000587151	0	0
270801441	42903401	АП547324	Работа с документом окончена	06.04.2012 13:14:49	15.04.2012 21:15:00	16.04.2012 5:02:11	Прибытие	0020742979	268217428	4048	58789423	ООО,,ТрансЦентр,,	9999		ОО/ЦЗИНЬ СЯН ЮАНЬ/	895101	1000587151	947005		081135	59140	1	93294342	ООО "ТрансЛес"	31620	0	1	19.04.2012	06.04.2012 13:14:49	1000587151	0	0
270848419	52118759	АП538503	Работа с документом окончена	06.04.2012 20:25:28	16.04.2012 8:01:00	19.04.2012 21:57:57	Прибытие	0020747344	268304680	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО "Маньчжурская ТЭК Синь И"	893500	1000587151	947005		091118	62900	1	82404922	ОАО "Первая грузовая компания"	64752	0	1	19.04.2012	06.04.2012 20:25:28	1000587151	0	0
270848767	52118023	АП538636	Работа с документом окончена	06.04.2012 20:33:42	16.04.2012 8:01:00	19.04.2012 22:05:32	Прибытие	0020747344	268304680	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО "Маньчжурская ТЭК Синь И"	893500	1000587151	947005		091118	62700	1	82404922	ОАО "Первая грузовая компания"	64752	0	1	19.04.2012	06.04.2012 20:33:42	1000587151	0	0
270849626	52122777	АП538639	Работа с документом окончена	06.04.2012 20:43:09	16.04.2012 8:01:00	19.04.2012 22:04:12	Прибытие	0020747344	268304680	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО "Маньчжурская ТПК Синь И"	893500	1000587151	947005		091118	62700	1	82404922	ОАО "Первая грузовая компания"	64752	0	1	19.04.2012	06.04.2012 20:43:09	1000587151	0	0
270849956	54373626	АП538637	Работа с документом окончена	06.04.2012 20:52:16	14.04.2012 12:20:00	15.04.2012 4:10:03	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь И"	893500	1000587151	947005		091118	57860	1	93294342	ООО "ТрансЛес"	35134	0	1	19.04.2012	06.04.2012 20:52:16	1000587151	0	0
270850222	54502067	АП538638	Работа с документом окончена	06.04.2012 20:58:36	14.04.2012 12:20:00	15.04.2012 6:28:13	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь И"	893500	1000587151	947005		091118	56460	1	82404922	ОАО "Первая грузовая компания"	35134	0	1	19.04.2012	06.04.2012 20:58:36	1000587151	0	0
270850594	43021864	АП538502	Работа с документом окончена	06.04.2012 21:06:32	14.04.2012 12:20:00	15.04.2012 5:56:36	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	62700	1	82404922	ОАО "Первая грузовая компания"	36909	0	1	19.04.2012	06.04.2012 21:06:32	1000587151	0	0
270950454	54491147	АП547305	Работа с документом окончена	08.04.2012 8:56:26	15.04.2012 21:15:00	16.04.2012 5:02:38	Прибытие	0020742827	268215783	4048	58789423	ООО,,ТрансЦентр,,	9999		ТЭК/СИНЬ ЮЭЙ/	895101	1000587151	947005		091118	57000	1	93294342	ООО "ТрансЛес"	35134	0	1	21.04.2012	08.04.2012 8:56:26	1000587151	0	0
270967306	54456173	АП538641	Работа с документом окончена	08.04.2012 13:16:47	16.04.2012 13:01:00	17.04.2012 9:12:34	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	62900	1	93294342	ООО "ТрансЛес"	36909	0	1	21.04.2012	08.04.2012 13:16:47	1000587151	0	0
270967923	43462472	АП538640	Работа с документом окончена	08.04.2012 13:24:41	16.04.2012 13:01:00	17.04.2012 6:52:59	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	62700	1	82404922	ОАО "Первая грузовая компания"	36909	0	1	21.04.2012	08.04.2012 13:24:41	1000587151	0	0
270968118	54453006	АП538642	Работа с документом окончена	08.04.2012 13:29:07	16.04.2012 13:01:00	17.04.2012 6:51:46	Прибытие	0020747264	268303701	2031	58789423	ООО,,ТрансЦентр,,	9999		ООО Маньчжурская ТПК "Синь Мань"	893500	1000587151	947005		091118	56800	1	68047958	ООО "ФинТрансГрупп"	35134	0	1	21.04.2012	08.04.2012 13:29:07	1000587151	0	0
270054455	42857862	АГ918090	Работа с документом окончена	09.04.2012 1:00:00	16.04.2012 8:00:00	16.04.2012 12:40:00	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	24274	4369,32	1	22.04.2012	09.04.2012 1:00:00	1000587151	24274	4369,32
270514203	54479084	АГ925342	Работа с документом окончена	10.04.2012 1:00:09	15.04.2012 0:40:00	15.04.2012 7:37:23	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	23.04.2012	10.04.2012 1:00:09	1000587151	24232	4361,76
270461204	54474556	АГ925127	Работа с документом окончена	11.04.2012 1:00:00	16.04.2012 8:00:00	16.04.2012 12:42:52	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	24.04.2012	11.04.2012 1:00:00	1000587151	24274	4369,32
271450934	52115359	АП538645	Работа с документом окончена	12.04.2012 18:58:27	17.04.2012 6:10:00	23.04.2012 10:11:17	Прибытие	0020747344	268304680	2031	58789423	ООО,,ТрансЦентр,,	9999		СИНЬ И	893500	1000587151	947005		091118	58150	1	82404922	ОАО "Первая грузовая компания"	61638	0	1	25.04.2012	12.04.2012 18:58:27	1000587151	0	0
271451245	52122173	АП538643	Работа с документом окончена	12.04.2012 19:03:33	17.04.2012 6:10:00	23.04.2012 23:25:07	Прибытие	0020747344	268304680	2031	58789423	ООО,,ТрансЦентр,,	9999		СИНЬ И	893500	1000587151	947005		091118	58050	1	82404922	ОАО "Первая грузовая компания"	61638	0	1	25.04.2012	12.04.2012 19:03:33	1000587151	0	0
271451448	52125564	АП538644	Работа с документом окончена	12.04.2012 19:07:56	18.04.2012 14:30:00	23.04.2012 0:07:58	Прибытие	0020747344	268304680	2031	58789423	ООО,,ТрансЦентр,,	9999		СИНЬ И	893500	1000587151	947005		091118	58270	1	82404922	ОАО "Первая грузовая компания"	61638	0	1	25.04.2012	12.04.2012 19:07:56	1000587151	0	0
